"model","type","fold","prob_cutoff","kappa","accuracy","n_accepted","n_rejected","perc_rejected","rejected_accuracy","total_samples"
"Global_Optimized","loso","BEATAML1.0-COHORT",0.39,0.861404624165428,0.880229226361032,1745,105,0.0567567567567568,0.485714285714286,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.4,0.861782018392713,0.880622837370242,1734,116,0.0627027027027027,0.517241379310345,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.41,0.861432211339853,0.880277617119722,1729,121,0.0654054054054054,0.537190082644628,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.42,0.862545830417937,0.881188118811881,1717,133,0.0718918918918919,0.556390977443609,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.43,0.867376110546897,0.885361552028219,1701,149,0.0805405405405405,0.543624161073825,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.44,0.871061273905962,0.888559573206876,1687,163,0.0881081081081081,0.539877300613497,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.45,0.873547357087165,0.890746268656716,1675,175,0.0945945945945946,0.542857142857143,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.46,0.877822885081086,0.894451145958987,1658,192,0.103783783783784,0.541666666666667,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.47,0.879353694787992,0.895795246800731,1641,209,0.112972972972973,0.559808612440191,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.48,0.882146752002115,0.898210980876002,1621,229,0.123783783783784,0.572052401746725,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.49,0.882356339897981,0.898389095415118,1614,236,0.127567567567568,0.580508474576271,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.5,0.883500274063796,0.899375,1600,250,0.135135135135135,0.592,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.51,0.884376785247581,0.900126422250316,1582,268,0.144864864864865,0.608208955223881,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.52,0.886368937663891,0.901848311026131,1569,281,0.151891891891892,0.612099644128114,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.53,0.888554908155835,0.90374677002584,1548,302,0.163243243243243,0.622516556291391,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.54,0.891466938136625,0.906310995445673,1537,313,0.169189189189189,0.619808306709265,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.55,0.894308602356548,0.908792650918635,1524,326,0.176216216216216,0.619631901840491,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.56,0.896813344255153,0.911022576361222,1506,344,0.185945945945946,0.625,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.57,0.898765059154759,0.912751677852349,1490,360,0.194594594594595,0.630555555555556,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.58,0.900806199812661,0.914576271186441,1475,375,0.202702702702703,0.634666666666667,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.59,0.90067961771843,0.914500683994528,1462,388,0.20972972972973,0.644329896907217,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.6,0.901011687454574,0.914878892733564,1445,405,0.218918918918919,0.654320987654321,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.61,0.904950380865062,0.918367346938776,1421,429,0.231891891891892,0.657342657342657,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.62,0.905251850762832,0.918687589158345,1402,448,0.242162162162162,0.667410714285714,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.63,0.908829328140928,0.921908893709328,1383,467,0.252432432432432,0.668094218415418,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.64,0.908899661343844,0.922058823529412,1360,490,0.264864864864865,0.679591836734694,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.65,0.909726768786696,0.922904191616767,1336,514,0.277837837837838,0.688715953307393,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.66,0.912469964484171,0.925418569254186,1314,536,0.28972972972973,0.692164179104478,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.67,0.913421701154683,0.926413632842758,1291,559,0.302162162162162,0.699463327370304,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.68,0.913980780154243,0.927058823529412,1275,575,0.310810810810811,0.704347826086957,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.69,0.917176315305958,0.929880478087649,1255,595,0.321621621621622,0.705882352941177,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.7,0.918636349555466,0.931229773462783,1236,614,0.331891891891892,0.710097719869707,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.71,0.921206791574133,0.933552091878589,1219,631,0.341081081081081,0.711568938193344,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.72,0.921828217677106,0.934276206322795,1202,648,0.35027027027027,0.716049382716049,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.73,0.92458749547845,0.936860068259386,1172,678,0.366486486486486,0.721238938053097,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.74,0.92539608201076,0.937828371278459,1142,708,0.382702702702703,0.728813559322034,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.75,0.926815122874073,0.93923145665773,1119,731,0.395135135135135,0.733242134062927,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.76,0.930246692849017,0.942360475754803,1093,757,0.409189189189189,0.735799207397622,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.77,0.93419752184041,0.945845004668534,1071,779,0.421081081081081,0.736842105263158,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.78,0.93785161467304,0.949185043144775,1043,807,0.436216216216216,0.739776951672863,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.79,0.937099467621997,0.948869223205506,1017,833,0.45027027027027,0.746698679471789,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.8,0.93782701053562,0.949948927477017,979,871,0.470810810810811,0.754305396096441,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.81,0.940375813057095,0.952431289640592,946,904,0.488648648648649,0.758849557522124,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.82,0.943077497048984,0.954845814977974,908,942,0.509189189189189,0.764331210191083,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.83,0.946824315535077,0.958285052143685,863,987,0.533513513513514,0.770010131712259,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.84,0.95017062393048,0.961490683229814,805,1045,0.564864864864865,0.77799043062201,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.85,0.955018017833444,0.96578947368421,760,1090,0.589189189189189,0.78256880733945,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.86,0.955410332219974,0.96652719665272,717,1133,0.612432432432432,0.789055604589585,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.87,0.96204382407985,0.972265023112481,649,1201,0.649189189189189,0.796003330557868,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.88,0.973799551173511,0.981292517006803,588,1262,0.682162162162162,0.800316957210777,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.89,0.982365540218943,0.987854251012146,494,1356,0.732972972972973,0.81047197640118,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.9,0.989209276953368,0.992890995260663,422,1428,0.771891891891892,0.817927170868347,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.91,0.995441066973208,0.997134670487106,349,1501,0.811351351351351,0.825449700199867,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.92,1,1,266,1584,0.856216216216216,0.833964646464647,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.93,1,1,194,1656,0.895135135135135,0.841183574879227,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.94,1,1,112,1738,0.939459459459459,0.84867663981588,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.95,1,1,46,1804,0.975135135135135,0.854212860310421,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.96,1,1,12,1838,0.993513513513513,0.856909684439608,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.97,NA,1,1,1849,0.99945945945946,0.857760951865873,1850
"Global_Optimized","loso","LEUCEGENE",0,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.01,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.02,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.03,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.04,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.05,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.06,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.07,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.08,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.09,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.1,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.11,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.12,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.13,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.14,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.15,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.16,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.17,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.18,0.771276136190311,0.80188679245283,1802,0,0,NA,1802
"Global_Optimized","loso","LEUCEGENE",0.19,0.771778300792068,0.802332037756802,1801,1,0.000554938956714761,0,1802
"Global_Optimized","loso","LEUCEGENE",0.2,0.771637669378529,0.802222222222222,1800,2,0.00110987791342952,0.5,1802
"Global_Optimized","loso","LEUCEGENE",0.21,0.77255108356255,0.803005008347245,1797,5,0.00277469478357381,0.4,1802
"Global_Optimized","loso","LEUCEGENE",0.22,0.773449254897571,0.803790412486065,1794,8,0.00443951165371809,0.375,1802
"Global_Optimized","loso","LEUCEGENE",0.23,0.774445253813049,0.804591265397536,1786,16,0.00887902330743618,0.5,1802
"Global_Optimized","loso","LEUCEGENE",0.24,0.774178443771841,0.804372197309417,1784,18,0.0099889012208657,0.555555555555556,1802
"Global_Optimized","loso","LEUCEGENE",0.25,0.77538718352963,0.805399325084364,1778,24,0.0133185349611543,0.541666666666667,1802
"Global_Optimized","loso","LEUCEGENE",0.26,0.775143230486459,0.80518018018018,1776,26,0.0144284128745838,0.576923076923077,1802
"Global_Optimized","loso","LEUCEGENE",0.27,0.775279990236916,0.80530474040632,1772,30,0.0166481687014428,0.6,1802
"Global_Optimized","loso","LEUCEGENE",0.28,0.776702330599417,0.806469920544835,1762,40,0.0221975582685905,0.6,1802
"Global_Optimized","loso","LEUCEGENE",0.29,0.777170401748344,0.806837606837607,1755,47,0.0260821309655938,0.617021276595745,1802
"Global_Optimized","loso","LEUCEGENE",0.3,0.776814159292035,0.806414662084765,1746,56,0.0310765815760266,0.660714285714286,1802
"Global_Optimized","loso","LEUCEGENE",0.31,0.777853069319473,0.807249712313003,1738,64,0.0355160932297447,0.65625,1802
"Global_Optimized","loso","LEUCEGENE",0.32,0.781505844328894,0.810434782608696,1725,77,0.0427302996670366,0.61038961038961,1802
"Global_Optimized","loso","LEUCEGENE",0.33,0.782231661880178,0.811046511627907,1720,82,0.0455049944506104,0.609756097560976,1802
"Global_Optimized","loso","LEUCEGENE",0.34,0.782111548673313,0.810968494749125,1714,88,0.048834628190899,0.625,1802
"Global_Optimized","loso","LEUCEGENE",0.35,0.783888573480219,0.812536613942589,1707,95,0.0527192008879023,0.610526315789474,1802
"Global_Optimized","loso","LEUCEGENE",0.36,0.785102352408957,0.813499111900533,1689,113,0.062708102108768,0.628318584070796,1802
"Global_Optimized","loso","LEUCEGENE",0.37,0.788679211146031,0.816606929510155,1674,128,0.0710321864594895,0.609375,1802
"Global_Optimized","loso","LEUCEGENE",0.38,0.792967993897093,0.82032667876588,1653,149,0.0826859045504994,0.597315436241611,1802
"Global_Optimized","loso","LEUCEGENE",0.39,0.796536852424195,0.823349633251834,1636,166,0.0921198668146504,0.590361445783133,1802
"Global_Optimized","loso","LEUCEGENE",0.4,0.799370723711676,0.825818406423718,1619,183,0.101553829078801,0.59016393442623,1802
"Global_Optimized","loso","LEUCEGENE",0.41,0.803348322685217,0.829268292682927,1599,203,0.112652608213097,0.586206896551724,1802
"Global_Optimized","loso","LEUCEGENE",0.42,0.808063999940802,0.833333333333333,1578,224,0.124306326304107,0.580357142857143,1802
"Global_Optimized","loso","LEUCEGENE",0.43,0.810938721251546,0.835897435897436,1560,242,0.134295227524972,0.582644628099174,1802
"Global_Optimized","loso","LEUCEGENE",0.44,0.816754261996307,0.8409825468649,1547,255,0.141509433962264,0.564705882352941,1802
"Global_Optimized","loso","LEUCEGENE",0.45,0.818186707349325,0.842380640941792,1529,273,0.15149833518313,0.575091575091575,1802
"Global_Optimized","loso","LEUCEGENE",0.46,0.823791447542343,0.847231487658439,1499,303,0.168146503884573,0.577557755775578,1802
"Global_Optimized","loso","LEUCEGENE",0.47,0.832325245044977,0.854718262050238,1473,329,0.182574916759156,0.565349544072948,1802
"Global_Optimized","loso","LEUCEGENE",0.48,0.835530931423238,0.857536132140399,1453,349,0.193673695893452,0.570200573065903,1802
"Global_Optimized","loso","LEUCEGENE",0.49,0.836403189749349,0.858431644691187,1441,361,0.200332963374029,0.57617728531856,1802
"Global_Optimized","loso","LEUCEGENE",0.5,0.841776274918048,0.863314447592068,1412,390,0.216426193118757,0.57948717948718,1802
"Global_Optimized","loso","LEUCEGENE",0.51,0.842118678118364,0.86366880799429,1401,401,0.222530521642619,0.586034912718205,1802
"Global_Optimized","loso","LEUCEGENE",0.52,0.842148782925414,0.863965267727931,1382,420,0.2330743618202,0.597619047619048,1802
"Global_Optimized","loso","LEUCEGENE",0.53,0.844896708683473,0.866471019809244,1363,439,0.24361820199778,0.601366742596811,1802
"Global_Optimized","loso","LEUCEGENE",0.54,0.847394965801617,0.868852459016393,1342,460,0.25527192008879,0.606521739130435,1802
"Global_Optimized","loso","LEUCEGENE",0.55,0.84939402788689,0.870845921450151,1324,478,0.265260821309656,0.610878661087866,1802
"Global_Optimized","loso","LEUCEGENE",0.56,0.851933384841557,0.873271889400922,1302,500,0.277469478357381,0.616,1802
"Global_Optimized","loso","LEUCEGENE",0.57,0.853741556573865,0.875,1288,514,0.285238623751387,0.618677042801556,1802
"Global_Optimized","loso","LEUCEGENE",0.58,0.856716189588167,0.87785657998424,1269,533,0.295782463928968,0.621013133208255,1802
"Global_Optimized","loso","LEUCEGENE",0.59,0.858255401495482,0.879392971246006,1252,550,0.305216426193119,0.625454545454545,1802
"Global_Optimized","loso","LEUCEGENE",0.6,0.859009697312129,0.880390561432059,1229,573,0.317980022197558,0.633507853403141,1802
"Global_Optimized","loso","LEUCEGENE",0.61,0.86236780623337,0.883779264214047,1196,606,0.336293007769145,0.64026402640264,1802
"Global_Optimized","loso","LEUCEGENE",0.62,0.866042985638706,0.887192536047498,1179,623,0.345726970033296,0.640449438202247,1802
"Global_Optimized","loso","LEUCEGENE",0.63,0.868446816560037,0.889655172413793,1160,642,0.356270810210877,0.643302180685358,1802
"Global_Optimized","loso","LEUCEGENE",0.64,0.868085425994182,0.889763779527559,1143,659,0.365704772475028,0.649468892261001,1802
"Global_Optimized","loso","LEUCEGENE",0.65,0.868432156773845,0.890471950133571,1123,679,0.376803551609323,0.655375552282769,1802
"Global_Optimized","loso","LEUCEGENE",0.66,0.872243355186002,0.894063926940639,1095,707,0.392341842397336,0.659123055162659,1802
"Global_Optimized","loso","LEUCEGENE",0.67,0.871605616036359,0.893953488372093,1075,727,0.403440621531632,0.665749656121045,1802
"Global_Optimized","loso","LEUCEGENE",0.68,0.873168428610929,0.895734597156398,1055,747,0.414539400665927,0.669344042838019,1802
"Global_Optimized","loso","LEUCEGENE",0.69,0.878177406963417,0.900290416263311,1033,769,0.426748057713651,0.669700910273082,1802
"Global_Optimized","loso","LEUCEGENE",0.7,0.878956323904752,0.901283316880553,1013,789,0.437846836847947,0.674271229404309,1802
"Global_Optimized","loso","LEUCEGENE",0.71,0.879677260587467,0.902316213494461,993,809,0.448945615982242,0.678615574783684,1802
"Global_Optimized","loso","LEUCEGENE",0.72,0.882537743497601,0.905561385099685,953,849,0.471143174250832,0.685512367491166,1802
"Global_Optimized","loso","LEUCEGENE",0.73,0.88485663403903,0.907824222936763,933,869,0.482241953385128,0.688147295742232,1802
"Global_Optimized","loso","LEUCEGENE",0.74,0.888655032577338,0.911830357142857,896,906,0.502774694783574,0.693156732891832,1802
"Global_Optimized","loso","LEUCEGENE",0.75,0.891022344622103,0.91415313225058,862,940,0.521642619311876,0.698936170212766,1802
"Global_Optimized","loso","LEUCEGENE",0.76,0.891566040200817,0.91566265060241,830,972,0.539400665926748,0.704732510288066,1802
"Global_Optimized","loso","LEUCEGENE",0.77,0.899487200193814,0.922789539227895,803,999,0.554384017758047,0.704704704704705,1802
"Global_Optimized","loso","LEUCEGENE",0.78,0.896054528175771,0.921259842519685,762,1040,0.577136514983352,0.714423076923077,1802
"Global_Optimized","loso","LEUCEGENE",0.79,0.902615520722274,0.927297668038409,729,1073,0.595449500554939,0.71668219944082,1802
"Global_Optimized","loso","LEUCEGENE",0.8,0.901251668246981,0.927728613569322,678,1124,0.623751387347392,0.725978647686833,1802
